ID_Transacao,ID_Cliente,ID_Produto,Data,Valor_Transacao,Status_Pagamento,Dias_Atraso,Rating_Risco
503972,1246,101,2025-07-02,8847.53,Em Dia,0,B
503973,1024,104,2025-07-26,107022.2,Em Dia,0,C
503974,1065,101,2025-09-13,15841.57,Em Dia,0,B
503975,1018,103,2025-08-23,8835.87,Liquidado,0,A
503976,1044,103,2025-12-21,13530.99,Em Dia,0,C
503977,1076,104,2025-01-03,63249.71,Em Dia,0,C
503978,1057,102,2025-07-27,43980.64,Em Dia,0,A
503979,1107,103,2025-07-16,13116.68,Liquidado,0,A
503980,1156,101,2025-12-07,1357.16,Liquidado,0,D
503981,1232,101,2025-05-05,5334.71,Em Dia,0,D
503982,1124,102,2025-05-18,58120.69,Em Dia,0,A
503983,1199,101,2025-12-05,14273.95,Em Dia,0,D
503984,1151,104,2025-01-25,59210.33,Em Dia,0,B
503985,1213,101,2025-03-09,2313.49,Em Dia,0,D
503986,1162,102,2025-03-02,74384.72,Em Dia,0,A
503987,1139,103,2025-01-29,15784.49,Em Atraso,53,C
503988,1214,102,2025-01-19,52692.85,Liquidado,0,A
503989,1234,103,2025-06-20,18989.09,Em Dia,0,A
503990,1163,101,2025-03-15,4428.64,Em Atraso,69,E
503991,1116,102,2025-03-02,48737.49,Em Dia,0,A
503992,1093,101,2025-06-02,15543.24,Em Atraso,75,E
503993,1042,104,2025-10-03,161252.17,Em Atraso,134,F
503994,1028,103,2025-02-17,14425.59,Em Dia,0,B
503995,1123,104,2025-07-30,256928.92,Em Dia,0,B
503996,1210,101,2025-12-09,5150.84,Em Dia,0,E
503997,1206,101,2025-05-19,14798.42,Em Dia,0,D
503998,1210,101,2025-04-20,8729.27,Liquidado,0,C
503999,1220,101,2025-07-02,2050.49,Em Dia,0,D
504000,1024,101,2025-01-28,2198.93,Em Dia,0,C
504001,1136,103,2025-07-16,15456.68,Liquidado,0,A
504002,1106,101,2025-07-10,4145.78,Liquidado,0,C
504003,1118,102,2025-11-11,31650.39,Liquidado,0,A
504004,1237,103,2025-02-20,13946.44,Liquidado,0,B
504005,1053,103,2025-05-29,13800.8,Liquidado,0,A
504006,1200,101,2025-09-25,2768.69,Em Dia,0,D
504007,1132,101,2025-02-19,1871.16,Em Dia,0,C
504008,1219,102,2025-09-03,51253.8,Liquidado,0,A
504009,1100,101,2025-04-23,6602.59,Em Dia,0,D
504010,1005,103,2025-06-19,13767.79,Em Dia,0,A
504011,1225,101,2025-06-15,3448.24,Em Dia,0,D
504012,1049,103,2025-01-14,15909.38,Liquidado,0,A
504013,1098,103,2025-07-22,12342.28,Em Dia,0,B
504014,1030,103,2025-10-15,21788.45,Em Dia,0,B
504015,1072,101,2025-07-08,3546.65,Em Dia,0,E
504016,1103,101,2025-06-04,2485.09,Em Dia,0,B
504017,1063,103,2025-02-24,13206.1,Liquidado,0,C
504018,1175,102,2025-07-01,43900.72,Em Dia,0,B
504019,1026,101,2025-07-29,1035.56,Liquidado,0,B
504020,1185,101,2025-03-16,2038.65,Liquidado,0,D
504021,1037,101,2025-10-04,18391.73,Em Dia,0,C
504022,1226,103,2025-05-13,17447.61,Em Dia,0,A
504023,1007,101,2025-12-09,6510.31,Em Atraso,72,D
504024,1127,102,2025-02-28,87815.31,Em Dia,0,A
504025,1168,102,2025-12-11,46745.61,Em Dia,0,A
504026,1092,102,2025-07-01,29035.8,Liquidado,0,A
504027,1167,103,2025-12-05,19694.04,Liquidado,0,A
504028,1190,103,2025-11-17,16928.45,Em Dia,0,A
504029,1103,102,2025-03-05,52059.02,Em Dia,0,A
504030,1220,101,2025-11-23,7019.4,Em Dia,0,B
504031,1206,102,2025-09-17,45065.37,Em Dia,0,A
504032,1053,103,2025-07-12,19023.52,Em Dia,0,A
504033,1242,102,2025-05-23,20517.88,Em Dia,0,A
504034,1230,103,2025-04-14,18450.59,Em Dia,0,B
504035,1132,101,2025-08-02,7492.38,Em Dia,0,D
504036,1234,103,2025-08-30,16305.42,Em Dia,0,C
504037,1210,101,2025-07-28,6778.76,Liquidado,0,B
504038,1108,103,2025-04-03,15054.12,Liquidado,0,B
504039,1112,101,2025-05-22,1974.32,Em Atraso,8,D
504040,1153,103,2025-04-22,14692.03,Em Dia,0,A
504041,1007,101,2025-02-28,2846.77,Em Dia,0,D
504042,1230,102,2025-02-12,68973.74,Liquidado,0,A
504043,1156,103,2025-07-26,12291.66,Em Dia,0,A
504044,1197,101,2025-09-25,12488.13,Em Dia,0,B
504045,1067,103,2025-10-23,8933.37,Liquidado,0,A
504046,1108,103,2025-04-28,12148.89,Em Dia,0,A
504047,1223,102,2025-01-20,50098.22,Em Dia,0,A
504048,1111,101,2025-08-10,2800.3,Em Dia,0,B
504049,1234,102,2025-06-15,45265.49,Em Dia,0,A
504050,1250,102,2025-05-11,67511.76,Liquidado,0,A
504051,1148,102,2025-06-05,50212.39,Em Dia,0,A
504052,1083,103,2025-07-03,21982.68,Em Dia,0,A
504053,1240,102,2025-03-31,99450.76,Em Dia,0,B
504054,1124,101,2025-04-04,4021.44,Em Dia,0,C
504055,1139,101,2025-01-13,4665.57,Em Atraso,158,E
504056,1104,101,2025-11-18,4189.2,Liquidado,0,B
504057,1067,101,2025-10-20,9953.13,Em Dia,0,C
504058,1215,103,2025-08-18,9212.17,Em Dia,0,A
504059,1007,103,2025-11-18,17684.73,Em Dia,0,A
504060,1151,101,2025-10-19,3710.55,Em Dia,0,D
504061,1189,104,2025-01-26,204929.39,Em Atraso,142,E
504062,1199,102,2025-03-16,28836.11,Em Dia,0,A
504063,1110,104,2025-12-30,92778.12,Liquidado,0,B
504064,1034,103,2025-10-26,9559.54,Em Dia,0,A
504065,1106,103,2025-05-30,14965.62,Liquidado,0,B
504066,1147,101,2025-05-28,1877.15,Em Dia,0,B
504067,1058,101,2025-01-08,3239.21,Em Dia,0,D
504068,1009,101,2025-01-29,1529.34,Liquidado,0,C
504069,1048,103,2025-10-23,12071.56,Em Dia,0,A
504070,1115,101,2025-07-28,5146.04,Em Atraso,75,B
504071,1210,103,2025-05-08,12773.06,Liquidado,0,A
504072,1041,101,2025-12-06,5384.07,Em Dia,0,E
504073,1048,103,2025-04-26,14687.95,Em Dia,0,A
504074,1173,101,2025-05-24,6977.14,Em Dia,0,B
504075,1234,101,2025-11-14,1148.59,Em Dia,0,C
504076,1025,101,2025-08-23,5670.14,Liquidado,0,B
504077,1116,102,2025-01-07,59405.43,Em Dia,0,A
504078,1078,101,2025-02-14,8426.03,Em Dia,0,D
504079,1108,103,2025-08-27,11834.36,Em Dia,0,A
504080,1025,101,2025-06-04,10512.32,Em Dia,0,D
504081,1147,101,2025-06-30,2586.98,Liquidado,0,C
504082,1039,103,2025-08-03,12508.38,Em Dia,0,A
504083,1119,101,2025-03-29,1771.57,Em Dia,0,C
504084,1079,104,2025-09-13,269305.95,Em Dia,0,B
504085,1080,104,2025-03-14,1104716.88,Em Atraso,92,E
504086,1027,101,2025-06-28,4150.28,Em Dia,0,C
504087,1104,101,2025-07-31,4926.92,Em Dia,0,D
504088,1074,101,2025-10-20,4598.43,Liquidado,0,C
504089,1191,103,2025-08-22,16412.64,Liquidado,0,B
504090,1068,102,2025-08-27,46660.72,Liquidado,0,B
504091,1243,103,2025-08-11,12017.94,Em Atraso,38,C
504092,1147,103,2025-04-29,14712.39,Liquidado,0,C
504093,1028,101,2025-11-09,6753.55,Em Atraso,79,D
504094,1213,103,2025-09-21,12384.87,Em Dia,0,A
504095,1123,103,2025-07-26,20931.58,Em Dia,0,B
504096,1239,102,2025-04-05,50697.68,Liquidado,0,A
504097,1206,103,2025-08-10,12842.43,Liquidado,0,A
504098,1161,103,2025-10-03,18713.1,Em Atraso,37,A
504099,1240,101,2025-08-19,2785.22,Em Dia,0,B
504100,1138,102,2025-11-05,39318.86,Liquidado,0,A
504101,1083,102,2025-04-29,47618.18,Em Dia,0,A
504102,1030,101,2025-09-25,1987.32,Em Dia,0,B
504103,1022,104,2025-09-30,165570.21,Em Dia,0,D
504104,1003,101,2025-03-05,4820.47,Em Dia,0,E
504105,1101,103,2025-10-25,13851.17,Em Dia,0,A
504106,1105,102,2025-12-16,43239.14,Em Dia,0,A
504107,1210,101,2025-01-11,6550.79,Em Dia,0,D
504108,1203,104,2025-04-08,54448.81,Liquidado,0,D
504109,1176,103,2025-03-12,20736.02,Em Dia,0,B
504110,1002,102,2025-12-30,78865.04,Liquidado,0,A
504111,1204,101,2025-02-27,3007.22,Em Dia,0,D
504112,1054,101,2025-10-17,2264.11,Liquidado,0,D
504113,1006,101,2025-09-08,9450.36,Em Dia,0,C
504114,1107,101,2025-10-03,2592.22,Liquidado,0,E
504115,1168,102,2025-02-19,64178.87,Em Dia,0,A
504116,1236,104,2025-12-24,304683.31,Em Dia,0,B
504117,1221,102,2025-08-04,57824.66,Liquidado,0,A
504118,1123,103,2025-02-21,21207.09,Em Dia,0,A
504119,1222,103,2025-09-28,15534.04,Em Dia,0,A
504120,1002,102,2025-03-25,39750.06,Em Dia,0,A
504121,1201,103,2025-10-20,9222.34,Em Dia,0,A
504122,1111,102,2025-05-06,56279.32,Em Dia,0,A
504123,1002,103,2025-10-23,20160.88,Liquidado,0,C
504124,1093,101,2025-03-13,7814.58,Liquidado,0,B
504125,1225,101,2025-10-23,4095.8,Em Dia,0,C
504126,1202,103,2025-08-24,14355.48,Liquidado,0,B
504127,1226,102,2025-02-25,32503.33,Liquidado,0,A
504128,1236,103,2025-12-26,12349.67,Liquidado,0,A
504129,1183,104,2025-04-20,59075.35,Liquidado,0,B
504130,1200,101,2025-07-11,3955.16,Liquidado,0,C
504131,1101,102,2025-04-03,30087.71,Em Dia,0,A
504132,1246,101,2025-12-16,5014.44,Em Dia,0,E
504133,1188,103,2025-02-25,19858.42,Em Dia,0,B
504134,1097,103,2025-03-01,10985.71,Liquidado,0,B
504135,1111,101,2025-05-18,9224.74,Liquidado,0,B
504136,1006,102,2025-02-08,73901.85,Liquidado,0,B
504137,1236,103,2025-01-28,12360.9,Em Dia,0,B
504138,1127,101,2025-02-18,9055.63,Em Dia,0,C
504139,1104,103,2025-05-05,14041.1,Liquidado,0,A
504140,1237,103,2025-01-13,23390.5,Liquidado,0,A
504141,1147,104,2025-02-05,53774.63,Liquidado,0,C
504142,1224,101,2025-04-11,1852.86,Em Dia,0,B
504143,1155,101,2025-10-09,2240.76,Em Dia,0,D
504144,1001,102,2025-03-27,52786.03,Liquidado,0,A
504145,1235,101,2025-01-04,5380.31,Liquidado,0,B
504146,1244,104,2025-08-11,378274.55,Liquidado,0,C
504147,1033,101,2025-12-04,3720.6,Em Dia,0,B
504148,1040,103,2025-06-15,14014.04,Em Dia,0,A
504149,1032,102,2025-12-10,50827.16,Em Dia,0,A
504150,1197,101,2025-10-05,7273.01,Em Dia,0,C
504151,1017,101,2025-05-10,11501.55,Em Dia,0,B
504152,1126,103,2025-01-31,15274.68,Liquidado,0,A
504153,1008,102,2025-01-11,59437.35,Liquidado,0,A
504154,1057,101,2025-10-29,7040.67,Liquidado,0,B
504155,1042,104,2025-04-06,74677.44,Em Dia,0,B
504156,1098,101,2025-07-09,11000.33,Liquidado,0,C
504157,1137,102,2025-07-11,59602.12,Em Dia,0,A
504158,1120,102,2025-09-23,31234.37,Em Dia,0,A
504159,1087,101,2025-05-08,10306.81,Em Dia,0,C
504160,1163,104,2025-08-26,248164.43,Em Dia,0,C
504161,1242,101,2025-12-21,2586.61,Em Dia,0,D
504162,1199,101,2025-04-22,8997.85,Liquidado,0,C
504163,1207,101,2025-11-12,20421.54,Em Dia,0,B
504164,1181,103,2025-12-09,12863.31,Em Dia,0,A
504165,1054,102,2025-05-25,31476.84,Em Dia,0,B
504166,1084,103,2025-03-06,11648.85,Em Dia,0,B
504167,1242,101,2025-09-04,3896.62,Em Dia,0,D
504168,1025,101,2025-08-11,14188.62,Em Dia,0,C
504169,1067,103,2025-11-09,21833.67,Liquidado,0,A
504170,1190,101,2025-04-16,1843.4,Liquidado,0,B
504171,1183,103,2025-06-30,6777.89,Em Dia,0,A
504172,1174,101,2025-07-03,1383.78,Em Dia,0,B
504173,1152,103,2025-08-14,19232.39,Em Dia,0,B
504174,1226,101,2025-09-22,4276.41,Em Dia,0,B
504175,1046,103,2025-10-05,21331.27,Em Dia,0,A
504176,1022,101,2025-03-30,3121.8,Em Dia,0,C
504177,1139,101,2025-06-25,4348.08,Liquidado,0,C
504178,1176,101,2025-01-18,3829.54,Liquidado,0,B
504179,1008,101,2025-04-16,2063.8,Liquidado,0,C
504180,1039,101,2025-09-28,1998.75,Em Atraso,84,C
504181,1235,102,2025-11-15,60926.11,Liquidado,0,A
504182,1163,102,2025-06-16,39284.2,Liquidado,0,A
504183,1049,103,2025-01-13,11878.49,Em Dia,0,C
504184,1046,103,2025-12-03,13006.14,Em Dia,0,A
504185,1038,103,2025-02-01,15787.41,Em Dia,0,B
504186,1136,102,2025-02-09,52797.59,Liquidado,0,A
504187,1054,102,2025-05-28,53398.76,Liquidado,0,A
504188,1165,102,2025-08-06,40274.65,Em Dia,0,A
504189,1219,103,2025-08-07,8328.87,Liquidado,0,A
504190,1092,101,2025-03-23,4856.24,Em Dia,0,C
504191,1040,101,2025-11-29,15205.86,Em Dia,0,D
504192,1034,103,2025-07-27,13996.58,Em Dia,0,A
504193,1096,101,2025-07-20,17061.52,Em Dia,0,C
504194,1079,103,2025-11-28,9172.25,Liquidado,0,A
504195,1236,103,2025-02-07,8291.4,Em Dia,0,A
504196,1127,101,2025-07-30,5531.34,Liquidado,0,C
504197,1017,101,2025-11-23,16269.49,Em Dia,0,B
504198,1161,102,2025-09-06,34710.74,Em Dia,0,A
504199,1175,103,2025-08-15,21361.93,Em Dia,0,A
504200,1110,101,2025-02-17,2633.16,Em Dia,0,B
504201,1052,103,2025-01-18,13145.5,Em Dia,0,B
504202,1118,102,2025-10-22,39427.23,Liquidado,0,B
504203,1208,101,2025-07-15,9255.68,Em Atraso,87,B
504204,1221,101,2025-07-06,3165.59,Em Atraso,54,C
504205,1009,103,2025-12-11,12593.39,Em Dia,0,B
504206,1033,101,2025-08-12,5143.71,Em Dia,0,D
504207,1188,103,2025-11-14,24474.87,Em Dia,0,A
504208,1113,102,2025-12-31,45878.23,Liquidado,0,B
504209,1221,102,2025-12-03,46771.99,Em Dia,0,A
504210,1205,103,2025-08-17,9254.42,Em Dia,0,C
504211,1149,103,2025-03-18,14132.37,Em Dia,0,C
504212,1186,101,2025-07-07,1161.38,Em Atraso,79,C
504213,1085,101,2025-12-12,14773.98,Liquidado,0,C
504214,1197,103,2025-09-27,15923.83,Em Dia,0,A
504215,1010,102,2025-04-05,47198.54,Liquidado,0,A
504216,1006,101,2025-11-06,1954.59,Em Dia,0,B
504217,1248,104,2025-05-12,106429.61,Liquidado,0,C
504218,1115,101,2025-02-08,4394.73,Em Dia,0,D
504219,1121,101,2025-03-13,1423.38,Liquidado,0,D
504220,1141,101,2025-10-08,6478.83,Em Dia,0,B
504221,1065,103,2025-11-29,18010.0,Em Dia,0,A
504222,1020,103,2025-06-09,9941.83,Liquidado,0,C
504223,1057,101,2025-07-06,12114.68,Em Dia,0,B
504224,1239,101,2025-07-10,6271.28,Liquidado,0,B
504225,1046,101,2025-04-30,4771.64,Em Atraso,47,D
504226,1136,103,2025-08-08,17889.16,Em Dia,0,A
504227,1010,101,2025-02-22,4751.02,Liquidado,0,E
504228,1201,104,2025-08-10,106368.47,Liquidado,0,C
504229,1113,101,2025-05-11,7470.79,Em Dia,0,B
504230,1233,104,2025-08-25,189160.58,Liquidado,0,B
504231,1195,101,2025-09-03,16735.29,Em Atraso,134,E
504232,1139,103,2025-08-14,11417.25,Liquidado,0,C
504233,1012,101,2025-07-27,3022.47,Liquidado,0,B
504234,1138,101,2025-04-06,3602.11,Em Dia,0,C
504235,1153,103,2025-07-19,18026.21,Em Dia,0,C
504236,1177,103,2025-09-04,22062.24,Em Dia,0,B
504237,1177,102,2025-03-13,46292.22,Em Dia,0,A
504238,1217,103,2025-11-14,17163.31,Em Dia,0,A
504239,1011,102,2025-07-04,14708.2,Em Dia,0,A
504240,1190,103,2025-01-06,12348.04,Liquidado,0,A
504241,1118,101,2025-07-25,1122.6,Em Dia,0,B
504242,1164,102,2025-02-01,41169.43,Em Dia,0,A
504243,1039,102,2025-04-09,87864.9,Em Dia,0,A
504244,1053,101,2025-09-13,1055.54,Em Dia,0,C
504245,1218,103,2025-07-06,11517.45,Em Dia,0,A
504246,1206,101,2025-03-17,3396.92,Liquidado,0,B
504247,1231,101,2025-06-26,6016.71,Liquidado,0,B
504248,1056,102,2025-11-11,68891.03,Em Dia,0,A
504249,1104,103,2025-10-14,17896.01,Em Atraso,20,C
504250,1129,101,2025-12-15,2728.97,Liquidado,0,B
504251,1056,101,2025-09-12,2044.93,Em Dia,0,C
504252,1118,104,2025-11-21,79231.36,Em Dia,0,B
504253,1132,101,2025-07-09,8391.52,Em Dia,0,D
504254,1030,103,2025-11-04,9182.26,Liquidado,0,B
504255,1012,103,2025-12-11,18211.11,Em Dia,0,B
504256,1248,102,2025-05-07,39819.86,Em Dia,0,B
504257,1035,104,2025-10-14,219094.52,Liquidado,0,B
504258,1077,103,2025-09-11,16147.8,Liquidado,0,A
504259,1180,102,2025-08-01,65050.47,Em Dia,0,A
504260,1159,102,2025-09-07,52800.0,Liquidado,0,A
504261,1102,103,2025-03-25,8497.13,Liquidado,0,A
504262,1235,102,2025-01-13,54498.57,Liquidado,0,A
504263,1087,103,2025-02-14,17355.36,Em Atraso,27,C
504264,1196,101,2025-05-07,3906.96,Em Dia,0,B
504265,1052,101,2025-04-24,4175.52,Em Dia,0,E
504266,1080,101,2025-10-03,7740.84,Em Dia,0,B
504267,1135,101,2025-07-24,5021.17,Em Dia,0,B
504268,1022,101,2025-12-03,2637.51,Liquidado,0,B
504269,1221,103,2025-09-30,11173.18,Em Dia,0,B
504270,1075,103,2025-02-27,12341.66,Liquidado,0,A
504271,1184,103,2025-11-24,8645.99,Em Dia,0,B
504272,1225,103,2025-08-07,12351.05,Liquidado,0,B
504273,1058,103,2025-04-19,11786.75,Em Dia,0,A
504274,1093,102,2025-10-06,27525.77,Liquidado,0,B
504275,1192,103,2025-06-23,24359.99,Liquidado,0,B
504276,1103,101,2025-11-24,5782.1,Em Dia,0,D
504277,1140,104,2025-09-21,213263.31,Liquidado,0,D
504278,1007,103,2025-11-11,16859.85,Liquidado,0,A
504279,1128,101,2025-04-21,1678.77,Liquidado,0,B
504280,1055,102,2025-07-06,53419.21,Liquidado,0,A
504281,1231,102,2025-09-26,45195.87,Em Dia,0,A
504282,1106,101,2025-08-17,7114.33,Liquidado,0,B
504283,1062,102,2025-06-05,27886.32,Liquidado,0,A
504284,1240,101,2025-07-08,1213.74,Liquidado,0,D
504285,1090,101,2025-09-29,15001.85,Em Dia,0,C
504286,1232,104,2025-01-02,247486.9,Em Dia,0,D
504287,1201,103,2025-09-03,14506.13,Liquidado,0,B
504288,1233,103,2025-07-29,17764.4,Liquidado,0,B
504289,1098,103,2025-10-13,18980.47,Liquidado,0,A
504290,1237,101,2025-12-25,2821.11,Em Dia,0,C
504291,1077,102,2025-01-13,32315.34,Em Dia,0,A
504292,1183,103,2025-04-06,11987.55,Em Dia,0,A
504293,1119,104,2025-08-09,79580.12,Em Dia,0,B
504294,1036,101,2025-08-26,6490.51,Em Dia,0,B
504295,1089,103,2025-04-04,15304.41,Em Dia,0,B
504296,1152,104,2025-12-04,651864.75,Em Dia,0,B
504297,1172,103,2025-09-26,15982.91,Liquidado,0,B
504298,1145,104,2025-06-20,153919.59,Em Atraso,68,B
504299,1130,101,2025-04-04,14904.45,Em Dia,0,C
504300,1141,104,2025-05-29,199554.1,Liquidado,0,B
504301,1159,103,2025-04-22,19393.67,Liquidado,0,B
504302,1093,101,2025-02-24,3675.6,Em Dia,0,C
504303,1114,104,2025-12-03,143950.82,Em Dia,0,F
504304,1028,102,2025-04-26,65169.38,Liquidado,0,A
504305,1188,102,2025-05-23,62050.9,Em Dia,0,A
504306,1155,102,2025-07-20,68468.35,Em Dia,0,B
504307,1143,101,2025-06-29,6828.69,Em Dia,0,E
504308,1223,102,2025-07-21,29118.56,Liquidado,0,A
504309,1232,103,2025-12-30,16318.45,Liquidado,0,A
504310,1207,101,2025-02-22,1908.9,Liquidado,0,B
504311,1033,101,2025-06-29,9104.12,Em Dia,0,B
504312,1020,101,2025-11-09,7904.67,Em Dia,0,B
504313,1170,102,2025-11-04,16619.8,Liquidado,0,B
504314,1140,103,2025-05-17,18932.67,Em Dia,0,A
504315,1101,103,2025-07-01,10353.46,Liquidado,0,B
504316,1201,104,2025-01-01,599381.29,Em Atraso,61,E
504317,1023,103,2025-02-13,4311.17,Liquidado,0,B
504318,1200,101,2025-08-15,2226.51,Liquidado,0,B
504319,1224,104,2025-11-27,157130.76,Em Dia,0,C
504320,1112,103,2025-04-08,10656.19,Liquidado,0,A
504321,1014,102,2025-07-27,58601.51,Em Atraso,44,A
504322,1091,103,2025-09-22,18503.9,Em Dia,0,A
504323,1153,104,2025-10-15,88503.28,Liquidado,0,B
504324,1077,103,2025-09-28,15171.62,Em Dia,0,C
504325,1247,101,2025-05-20,25783.95,Em Dia,0,E
504326,1085,103,2025-08-25,13514.47,Em Dia,0,A
504327,1109,101,2025-03-13,1587.93,Em Dia,0,C
504328,1031,101,2025-06-04,6146.46,Em Dia,0,C
504329,1229,102,2025-07-09,25847.42,Em Dia,0,A
504330,1240,101,2025-09-25,2828.92,Liquidado,0,D
504331,1122,101,2025-11-17,5583.25,Liquidado,0,C
504332,1107,101,2025-04-17,3898.08,Em Dia,0,C
504333,1054,103,2025-08-20,20180.12,Em Dia,0,A
504334,1133,103,2025-02-11,17831.8,Liquidado,0,B
504335,1141,104,2025-07-09,106333.72,Em Dia,0,C
504336,1156,101,2025-05-19,3035.39,Liquidado,0,C
504337,1043,102,2025-04-13,33856.61,Em Dia,0,A
504338,1089,104,2025-06-20,56482.0,Liquidado,0,B
504339,1115,101,2025-12-17,1892.86,Liquidado,0,B
504340,1099,103,2025-09-30,16732.75,Em Dia,0,A
504341,1047,103,2025-08-09,13057.48,Em Dia,0,A
504342,1231,101,2025-08-01,1270.64,Em Atraso,77,E
504343,1071,103,2025-12-07,11210.69,Em Dia,0,A
504344,1166,103,2025-02-25,17560.45,Liquidado,0,A
504345,1224,101,2025-12-08,9083.36,Liquidado,0,C
504346,1067,101,2025-04-12,2157.99,Em Dia,0,B
504347,1062,101,2025-07-11,1317.08,Em Dia,0,B
504348,1109,101,2025-11-06,1649.03,Liquidado,0,C
504349,1167,102,2025-07-19,26114.41,Em Dia,0,A
504350,1037,102,2025-08-21,71632.01,Em Dia,0,A
504351,1119,101,2025-08-15,6067.24,Em Dia,0,C
504352,1242,104,2025-05-19,171441.98,Em Dia,0,C
504353,1086,101,2025-12-10,5420.88,Liquidado,0,B
504354,1126,101,2025-11-01,2507.04,Em Atraso,65,E
504355,1136,101,2025-05-29,3594.51,Liquidado,0,B
504356,1209,102,2025-04-25,51202.55,Em Dia,0,A
504357,1052,102,2025-03-04,18868.24,Em Dia,0,A
504358,1091,101,2025-04-14,5637.09,Em Dia,0,B
504359,1033,101,2025-12-05,9021.79,Em Dia,0,E
504360,1238,103,2025-12-25,15402.36,Em Atraso,49,C
504361,1081,104,2025-06-05,86839.94,Liquidado,0,D
504362,1042,101,2025-09-30,2716.65,Em Atraso,64,E
504363,1204,101,2025-01-06,5614.47,Em Dia,0,E
504364,1112,103,2025-05-27,23958.89,Liquidado,0,B
504365,1238,103,2025-07-03,19642.32,Liquidado,0,C
504366,1126,101,2025-01-28,2894.93,Liquidado,0,B
504367,1155,104,2025-02-07,383870.91,Em Dia,0,D
504368,1240,102,2025-04-29,70662.44,Em Dia,0,A
504369,1136,102,2025-10-20,32547.82,Liquidado,0,A
504370,1151,103,2025-09-01,14328.34,Liquidado,0,A
504371,1106,104,2025-03-09,160879.76,Liquidado,0,C
504372,1125,103,2025-08-02,18592.5,Em Dia,0,C
504373,1113,101,2025-08-06,8557.55,Liquidado,0,D
504374,1064,101,2025-06-26,2856.96,Liquidado,0,C
504375,1123,102,2025-10-26,61184.54,Em Dia,0,A
504376,1221,101,2025-06-13,1571.83,Em Dia,0,B
504377,1114,103,2025-02-27,18004.29,Em Dia,0,A
504378,1020,103,2025-09-26,17079.07,Liquidado,0,A
504379,1016,103,2025-11-04,16501.62,Em Dia,0,A
504380,1145,104,2025-02-27,202651.46,Em Dia,0,B
504381,1208,101,2025-10-15,3935.08,Em Dia,0,C
504382,1019,103,2025-04-15,13181.79,Em Dia,0,C
504383,1120,103,2025-08-16,13383.99,Em Dia,0,A
504384,1248,101,2025-09-04,12674.71,Em Dia,0,E
504385,1136,103,2025-07-07,8415.29,Em Dia,0,B
504386,1166,101,2025-03-24,4019.54,Liquidado,0,D
504387,1038,103,2025-07-05,16372.46,Em Atraso,6,B
504388,1181,102,2025-09-09,61521.42,Liquidado,0,A
504389,1093,101,2025-12-21,4886.63,Em Dia,0,B
504390,1105,103,2025-08-26,11120.57,Em Dia,0,C
504391,1100,103,2025-12-26,3789.56,Em Dia,0,A
504392,1090,101,2025-07-03,4143.1,Em Dia,0,D
504393,1159,101,2025-10-11,2666.49,Liquidado,0,D
504394,1044,102,2025-07-29,38295.98,Em Dia,0,A
504395,1188,102,2025-10-31,62242.37,Em Atraso,32,A
504396,1076,103,2025-10-23,12247.17,Liquidado,0,A
504397,1247,104,2025-04-07,102714.53,Liquidado,0,C
504398,1145,102,2025-07-27,42772.09,Liquidado,0,A
504399,1079,103,2025-05-17,14978.35,Em Dia,0,C
504400,1073,102,2025-07-03,67510.86,Liquidado,0,A
504401,1167,103,2025-03-17,16415.91,Em Dia,0,A
504402,1170,101,2025-10-14,7471.37,Em Dia,0,B
504403,1176,101,2025-05-22,4803.95,Em Dia,0,B
504404,1140,103,2025-08-25,22570.61,Liquidado,0,A
504405,1096,101,2025-01-25,3701.4,Liquidado,0,B
504406,1089,103,2025-10-17,13398.28,Liquidado,0,B
504407,1103,103,2025-03-08,10727.46,Liquidado,0,A
504408,1146,101,2025-09-07,8741.32,Liquidado,0,B
504409,1207,102,2025-04-28,33694.55,Liquidado,0,A
504410,1224,103,2025-03-14,15852.36,Em Dia,0,A
504411,1006,103,2025-10-09,24246.44,Em Dia,0,A
504412,1122,101,2025-12-26,2489.13,Em Dia,0,B
504413,1236,101,2025-01-10,1814.65,Em Dia,0,C
504414,1171,103,2025-07-30,14700.69,Em Dia,0,A
504415,1116,102,2025-11-19,46600.33,Em Dia,0,A
504416,1163,101,2025-06-01,1506.79,Em Atraso,44,D
504417,1226,101,2025-01-05,2265.26,Liquidado,0,B
504418,1230,103,2025-07-14,12476.58,Liquidado,0,A
504419,1248,103,2025-10-10,14719.94,Em Dia,0,A
504420,1182,104,2025-04-23,337042.22,Em Dia,0,C
504421,1249,103,2025-09-28,15439.71,Em Dia,0,A
504422,1062,104,2025-06-12,21507.52,Em Dia,0,C
504423,1197,101,2025-04-15,3642.15,Em Dia,0,D
504424,1210,103,2025-06-30,14031.82,Em Dia,0,A
504425,1144,101,2025-02-13,9640.82,Liquidado,0,D
504426,1136,103,2025-10-09,9342.52,Em Dia,0,A
504427,1089,102,2025-06-24,21300.81,Em Dia,0,A
504428,1096,101,2025-06-11,5331.39,Liquidado,0,D
504429,1126,103,2025-12-17,19449.78,Em Dia,0,A
504430,1090,103,2025-12-06,17268.05,Em Dia,0,B
504431,1244,101,2025-05-20,2843.67,Em Dia,0,D
504432,1086,103,2025-05-12,14132.37,Liquidado,0,A
504433,1159,101,2025-03-28,7132.35,Liquidado,0,B
504434,1235,102,2025-06-25,30647.76,Liquidado,0,A
